UserId,ItemId
785,1378 3018 2885 248 1437 856 954 692 1129 905 539 1450 2977 1896 2392 2431 2959 2413 676 1325 1975 2887 1103 155 319 1154 2474 710 613 2306 1317 1355 2550 458 239 1240 836 1519 3194 1964 472 2262 1203 2957 2970 505 1006 751 2129 394 2841 629 1834 1117 1618 614 798 2491 2537 865 1200 3139 2845 2837 945 2452 993 3181 489 1832 1440 1206 2299 2527 1099 2380 1707 783 2629 92 1135 2206 3086 2738 1635 2661 294 2504 2695 1715 1113 741 380 590 2481 1513 1652 1574 1132 1309 2971 1812 1057 2117 907 3176 981 2525 2966 2233 772 2328 33 2773 644 1861 2099 1125 1226 1684 3156 2678 960 1291 1152 2862 2981 1259 3106 2193 1143
786,490 2940 865 2339 3032 712 1417 2623 1575 2095 750 1529 2724 1237 307 1034 266 756 2522 1348 3229 1811 1956 496 2706 313 1272 1314 2331 277 2514 2971 1341 417 1075 2538 1881
787,1972 2470 485 1218 2299 2940 2514 494 639 2527 3229 968 84 1125 2206 471 2278 505 3040 3176 1765 2885 473 2828 2845 3026 2174 1260 167 313 1456 2031 294 2855 1715 2508 2781 1557 2531
788,1120 2022 719 2885 3150 2652 2385 856 1575 1129 954 2811 1896 2431 2115 2164 337 2887 319 2474 1268 938 2499 1317 2193 836 1045 655 629 2129
789,1770 1226 1003 1407 553 65 1336 2549 1196 1662 702 1053 273 2144 1198 2047 3178 2554 412 750 1185 1889 2190 1497 2491 2380 150 1861 1810 2360 590 445 2128 416 1559 3107 3106 657 2425 1659
790,2464 1224 1424 1442 1812 2449 1362 2810 2805 163 1575 1770 1034 294 2299 2638 2734 2320 3236 1377 2743 971 958 590 1048 1455 1193 2537 1868 865 2940 2463 762 2547 2024 719 3031 1200 417 2312 1059
791,427 1898 1377 1724 214 1808 1259 1193 2727 2239 2005 1511 2180 1575 2965 506 1949 1408 2940 1330 2358 1455 494 660 226 3248 2814 2975 1108 632 1232 2031 275 1409 278 1397 333 2050 1244 865 1059 719 2706 1793 918 2312 2574 1469 3181 2007 343 716 756 3031 1203
792,3068 2401 1386 631 2470 2460 12 770 2022 465 1956 3209 1200 1770 1800 517 2541 644 2726 2855 2182 1941 1102 1357 1784 1060 814 2750 2398 1983 1818 296 783 2055 796 3129 1567 1498 3189 957 1737 1245 454 2551 521 1268 115 380 1486 100 2006 1811 385 1128 2350 1290 1239 803 2875 470 3049 2883 1445 168 2044 2693 3257 2652 62 2151 2810 2790 2147 346 1213 2384 3064 2958 964 2338 3052 1695 1371 2933 91 2696 2163 1973 2393 292 2934 2308 1292 1577 3233 467 1289 1432 1591 1714 2595 186 448 1990 2325 1147 1651 3247 969 1515 2072 2802 720 2799 1643 423 532 1446 1277 1076 3072 1864 2423 2819 3104 2787 2387 40 2111 868 2963 1238 2488 2825 1370 183 2945 2919 354 2713 1178 1402 1706 2251 1398 1490 2428 853 1180 1026 381 2545 738 2302
793,2651 2312 1568 2652 1746 1386 2022 465 1956 2320 770 517 2726 1567 521 1160 1770 2750 296 255 338 2885 1200 1443 1102 1818 491 1060 987 1579 644 2012 2810 1268 3073 814 1941 2650 870 2182 1964 1133 31 1065 2350 3233 470 2035 3236 1498 3130 115 1737 2888 748 2470 2126 803 454 100 2616 3054 2472 1983 48 346 2217 3064 2883 2151 2994 2384 467 3129 1290 2338 2933 292 2964 2198 1121 796 2776 1651 91 1975 232 2696 497 964 1973 2693 3059 1864 3194 3014 2428 2963 2308 1695 2649 2790 3052 3247 1990 1714 423 1612 2325 1371 2393 1577 2861 1446 1591 1643 1748 3104 1026 2488 2267 1040 2713 969 1289 720 2626 2111 1277 697 1013 1197 1465 702 2541 2179 1106 1348 3090
794,2312 2940 2749 3142 2885 2651 2380 2437 2805 1268 2225 1137 1383 378 3019 2463 2339 275 231 1868 505 1755 37 637 828 1881 2946 678 2283 1030 2515 706 1743 3079 1715 2455 1189 384 676 294 1115 2594 783 1365 402 2178 2607 2902 1353 545 1203 2971 1318 1339 2977 3186 887 100 867 2398 1621 2470 2441 3030 300 1106 2538 490 2275 988 3241 1020 1896 2350 2976 1195 2504 1242 2875 2652 1006 3003 675 525 2309 893 1565 242 1920 2304 733 1839 2762
795,819 1386 2163 3175 820 2897 1575 1770 2299 2320 1475 1034 333 545 2193 1362 2470 1941 294 717 981 98 2350 266 0 2638 677 3236 949 2958 270 958 2253 971 1549 2111 1389 2741 405 1253 2955 1712 1410 3089 2602 324 938 59 1817 2171 1024 238 942 1229 1305 504 2728 2406 2880 816 1758 103 936 1638 311 2396 3083 3075 271 2651 1137 489 596 2127 2258 1942 45 2757 1857 1641 1071 924 14 232 1533 1822 214 2652 997 1402 2962 1145 1495 1332 2819 815 302 1269 2434 2946 848 1907 2120 770 1357 2922 1505 695 299 1297 1245 728 3103 2633 1120 2478 3130 2052 3205 192 3052 1663 68 2423 2932 1268 1023 2805 2182 2070 2724 2810 3189 748 3116 163 964 544 150 2417 2217 876 1804 1547 598 1085 829 3150 755 2352 64 1029 2076 1087 2108 2022 1013 2608 2541 1465 609 1579 1749 338 2222 3181 1800 3197 437 2885 2269 2012 2441 2295 2398
796,465 2852 1885 2945 2751 2470 415 2013 2464 2537 2940 1868 2022 1693 865 584 2117 417 1880 1575 1455 2312 2098 1113 2299 3092 2382 1800 697 637 2024 3181 968 2351 3127 3015 1150 1200 1812 380 2603 988 332 402 1156 1770 1544 1685 491 2232 294 428 854 1079 1338 1399 824 2862 358 1722 2193 1012 811 2070 2441 3124 1597 1031 553 1268 82 957 2810 1520 1141 1259 1377 1782 144 2099 2374 820
797,1664 1386 1185 2464 1736 1681 2144 2179 465 273 427 1307 3248 697 275 1053 3209 3078 333 3127 865 976 1575 2030 2549 505 2039 2190 2312 457 719 1455 2222 231 494 2823 1424 1673 1405 2031 417 3229 3037 1786 1505
798,2157 2301 1572 2464 2762 1048 1984 590 712 125 2380 1558 2651 1268 2805 1861 2869 2128 1604 403 553 2072 1213 2809 2417 444 2810 2217 2859 598 734 163 2931 405
799,296 2228 1218 2944 2312 3221 1575 91 2196 876 2392 1002 1405 676 1224 1861 553 1154 938 710 613 1005 1336 2193 25 2810 3194 1203 751 505 602 1383 629 1006 1474 1088 358 886 2644 1187 2567 2940 3127 2039 2222 3209 2464 3178 1868 2783 1848 2547 1293 2022 2116 2382 3166 1264 865 3229 1465 2497 1386 1786 1260 2514 424 267 2537 920 1469 410 1075 1579 2508 594 3031 2100 1351 2117 656 1200 2971 3041 2845 573 2939 1116 2455 37 486 471 2645 988 2319 3030 487 1135 1857 3078 1352 1715 1544 1826 2685 1170 2066 167 1369 1115 1657 2855 2953 2902 3220 572 2273 196 1397 2904 1106 2234 1321 370 522 736 2178 3003 1875 3086 1195 3023 1513
800,1218 3221 961 333 1142 231 539 829 954 2631 2392 3167 2431 1596 2959 1975 2887 3210 1224 1861 2352 1154 938 2305 1327
801,2935 2172 204 2470 2464 951 3174 2335 2144 2547 1232 2837 697 3032 2814 1465 1811 1648 859 1835 2549 1198 2536 1092 427 1336 2222 2273 1786 3248 3101 1860 1116 2005 2241 1497 1455 584 1875 117 483 32 1134 2435 275 968 221 291 750 2326 412 2124 2818 496 1376 3102 1364 1405 446 92 2928 1784 621 780 1954 2717 2190 1825 494 886 639 656 1993 2939 2422 1575 954
802,2024 871 870 576 1020 1386 1857 1533 214 2757 14 910 2351 1942 3003 2258 272 19 1145 1602 422 924 3202 1495 519 685 1071 596 1332 1920 232 1371 2652 1641 2606 1796 1402 957 1173 2962 959
803,848 2855 147 1812 1604 2426 259 65 2724 1575 1417 1034 981 1677 0 294 2070 1922 1951 958 712 275 1793 1455 1681 3127 719 473 1196 2466 280 1079
804,2024 1272 3046 457 2464 1556 380 1193 1956 2639 1386 1060 18 3209 3054 1498 3233 1643 245 1307 465 594 1078 702 3231 273 496 2030 2022 1405 1059 1197 2575 795 1800 221 3181 2645 1351 579 2149 2351 167 2208 799 1352 2066 2541 1034 1112 238 46 2841 1135 517 255 86 1456 2997 621 1812 2855 2299 3037 656 736 267 1443 812 572 38 2888 515 119 2328 609 2738 1410 1664 2750 428 2928 2899 2754 385 2602 470 1818 3068 2757 2171 3038 2885 644 1343 331 266 2234 1156 1237 2664 1017 361 672 363 957 1295 2343 2258 3206 2473 504 951 1046 1737 1184 2388 1874 824 296 987 324 631 924 2035 1573 1290 2454 589 1603
805,3162 51 2630 2705 461 2942 1152 1028 651 3150 755 505 1325 3142 706 996 1672 1115 3186 47 2533 486 2521 2902 2089 1614 1853 905 1158 2455 1521 2865 571
806,490 2208 313 465 1245 2470 3241 100 2649 2350 1494 2652 532 3003 1533 2962 1145 910 1430 2536 2100 1619 1366
807,465 2489 1553 1770 733 1268 1861 3189 598 2217 1941 651 2076 755 829 1029 3134 2182 987 1474 458 1386 2320 2022 2885 517 1197 470 2726 1106 2652 2688 2350 3241 100 957 1722 1818 2351 942 2875 803 1071 2964 1239 3059 1737 2533 1736 1371 1714 1990 479 2649 2825 192 1602 1643 868 1612 2341 1879 2428 1306 2471 381 2413 1200
808,2312 170 1218 3041 593 2380 3106 1558 1604 1455 1185 2537 1755 275 719 1868 1325 1092 505 2007 231 3237 976 3176 2629 2671 3031 1200 1262 1648 2837 678 3040 2115 1474 1593 2392
809,333 2281 3206 1121 2527 2652 2726 1106 241 100 3241 1318 2688 803 3059 2350 2874 2875 1748 3145 1289 2933 868 1602 1954 2537 1125 1575 2306 2735 1200 2124
810,1176 2031 1598 678 1669 2781 3178 412 1889 1185 1586 2144 1716 1492 2996 221 1721 1092 1051 2854 2928 2536 3193 1778 2339 505 3026 92 1189 445 2278 3215 2209 697 2940 2547 333 1949 1575 1232 275 2180 2814 3031 226 1637 3229 2514 1466 2772 968 84 1214 2845 2190 639 1260 749 2149 2206
811,2865 71 682 465 1568 2217 2320 2726 2350 3241 2688 2875 2470 2652 2937 192 532 2111 2963 2286 1280 2632 2302 1117 1784 2551 2976 2176 964 1292 423 2696 2401 1010 2819 674 2488 1706 140 3132 1360 934 43 710 366 1210 2605 956 740 779 830 2339 706 1189 3142 384 2455 170 545 1614 2444 3079 2291 1720 1130 593 1006 1797 1242 919 2307 1533 1806 2811 468 2887 2297 1846 836 910 1485 1054 439 2498 2522 1058 242 2557 1335 1731 2213 1199 1572 1427 1919 2962 718 2923 2853 1066 3223 906 1379 438 2008 2926 2950 356 1702 1523 1142 2561 1216 3143
812,3059 1471 2537 2885 579 856 1575 1909 954 231 1896 1686 2164 2959 337 1975 1405 2225 1861 998 319 676 1325 3241 2474 1268 938 243 1269 1336 1317 1005 458 2217 335 1797 1470 2930 3194 2957 2262 1054 838 714 505 1474 1006 394 883 3142 1284 1873 2841 871 1466 2339 1487 2575 2299 2622 3193 1307 2222 3026 340 1407 621 471 2174 2831
813,3081 3064 1195 1197 1771 2921 3147 1268 1828 2115 1770 3103 3092 517 2320 949 1956 3209 1453 3080 1149 551 938 2546 1470 28 2087 2163 362 1991 1141 935 2147 311 1612 2958 908 809 2799 786 435 1129 911 2866 961 721 3051 2787 2305 788 2550 1032 1276 1389 2001 1747 2721 392 224 1867 1064 2279 577 983 1897 2486 2505 703
814,741 2128 1200 723 1686 1804 595 1048 1976 1558 2380 344 1907 1949 2837 1455 2464 1206 2180 1330 1557 767 918 2022 2537 2547 1860 898 1023 92 2149 1575 865 3013 2574 1059 2007 2120 317 2946 988 1505 695 770 299 3198 2371 192 3052 517 1465 1348 1470 702 1386 255 945 2171 1722 2754 1197 100 2885 2351 2320 2541 2343 2726 3241 1741 2182 1991 225 521 596 870 1818 470 1737 2350 1237 1106 2346 501 2470 1239 987 1046 1498 1137 2236 1560 241 3059 803 2081 2393 14 868 1371 3091 2874 2652 1990 1641 2933 1714 1396 1071 2248 1602 3001 1289 1122 871 2458 1820 205 1850 909 2660 2622 2092 88 1072 430 3071 697 1194 1616 3022 653 1880 2256 2059 1063 2086 2445 706 128 3142 2651 1430 1281 2908 2173 845 3158 259 655 1902 2841 2411 1020 611 1531 2977 1462 2743 396
815,2652 2654 2752 552 2350 2470 2320 2726 100 2937 1239 2802 192 2413 1612 2111 3039 1602 921 1263 1370 2302 1180 694 356 1089 2670 172 1268 2810 2182 1547 2217 2072 595 1822 1770 3237 115 1254 2696 964 454 2044 2147 1973 603 1864 2163 3064 2325 1446 423 91 2401 1292 1706 2227 2819 2825 2488 738 1360 1117 846 43 590 776 1976 3134 1213 1873
816,2537 3021 2652 1193 2287 825 751 437 2312 2361 2167 277 1800 3071 333 1835 3145 259 1531 2487 959 18 1307 2563 1072 661 2786 739 910 1406 3080 2841 1063 1972 3142 2977 1020 706 2086 654 3241 3207 2236 2544 1664 176
817,2464 2841 1197 2319 1617 333 1575 1417 2724 545 2299 981 307 2350 2810 2470 525 2030 3123 2468 1307 1465 1949 3178 2814 1832 1637 1889 2608 2536 2180 898 2403 427 3078 2024 2514 639 275 3032 3101 1793 697 3013 702 77 1860 226 1198 3110 1693 865 3231 2222 3022 1134 2312 2005 968 1530 1734 1185 1194 1786 417 494 2549 3147 2086 2845 2392 231 1013 3086 2474 698 989 976 3248 2633 329 1923 862 1227 259 3111 780 2179 3040 1474 471 1397 1456 2946 1023 1060 654 945 663 1352 845 3037 1411 86 1880 848 2281 706 2614 1102 1336 273 2956 3258 317 1274 770 773 695 1357 2867 299 988 3198 560 871 2706 505 176 1405 2997 2034 1677 2455 3127 1376 1673 2487 2100 167 3041 384 2508 2902 3207 1765 1130 1857 3109 1343 938 46 458 110 387 2899 1871 334 2977 1156 162 2173 2521 2226 644 2757 847 3074 633 13 2869 3240 1768 1046 672
818,2157 1197 2885 706 702 412 1784 1567 1200 2463 1770 2320 803 2470 1239 115 100 2674 2652 454 2883 2133 950 1185 1956 2022 255 1465 945 1386 2179 2754 521 517 1818 2351 1722 1106 251 2688 2726 2006 3059 2551 275 1575 1868 865 1954 2946 988 2940 417 1618 3121 2424 1409 2939 117 2925 296 1877 373 2979 3178 3148 2907 694 3087 456 3192 1336 329 1245 204 770 1357 2922 2898 1137 2039 1348 1681 1474 1162 181 2782 231 2182
819,2022 248 2551 1812 1088 465 1048 2380 712 1575 2805 1034 2193 2299 1770 1941 294 3189 2470 2350 2958 2111 759 590 2651 1861 2810 2217 1085 732 1951 2809 1268 2661 1868 719 1800 275 3231 637 2997 2031 1734 2474 1156 1106 2971 988 120 2862 783 2070 811 1099 234 2688 644 443 2295 1418 1361 1444 1715 1012 1597 490 1031 1732 1685 752 371 891 1224 1969 358 3014 240 1471 292 3210 1240 349 158 260 2562 733 2720 1369 1213 64 2966 2055 1547
820,1585 751 294 1185 3145 712 2985 145 1417 333 1575 981 2805 1770 445 1529 545 475 1152 2810 2193 505 1755 2174 2527 2845 471 489 1614 3176 565 939 2178 1765 1012 2732 1823 741 2661 2596 397 2282 2232 2331 486 2607 585 211 3253 334 1720 847 2635 2986 2330 1283 1346 2280 2685 437 2546 111 1195 593 1496 2900 3251 1219 2822 1182 1298 2494 13 30 3162 1521 228 2376 1914
821,2159 1295 501 1264 155 1575 3236 1922 307 2320 1941 2350 981 2470 1152 2361 2111 553 2810 1386 3229 1013 2022 465 2108 2750 2855 2480 2885 988 814 2198 470 987 803 1048 2380 2651 1558 1124 1348 1185 1320 2555 2152 2529 358 1022 964 160 1967 2841 1628 84 2783 1302 1260 2002 1020 485 589 1411 1689 1236 2119 1656 2979 968 2940 2514 471 749 3026 505 167 2661 2659 1218 1456 334 2845 1765 2747 2795 1556 1496 2573 2281 1422 2757 3184 821 454 1298 2828 1290 1715 2384 847 490 2959 2508 13 1001 571 2893 3105 1988 2627 346
822,1225 2885 1013 2411 2537 712 2985 2726 1167 1185 275 719 1262 3031 1409 2476 1325 865 1868 290 1722 975 1755 445 2805 2734 2810 2193 294 1575 1034 981 1529 1922 1237 307 2470 2350 2850 2167 2111 2634 691 1949 2458 2339 2179 3178 1465 3142 1348 3078 2579 489 231 2514 1350 702 2013 1386 522 92 417 2814 1476 678 3086 1800 2222 3231 2024 1092 457 230 255 2782 2435 1956 2754 945 1197 2177 1741 3148 1060 241
823,356 1737 865 2044 959 100 1200 2464 1193 719 1455 590 1941 2810 2805 2193 1362 39 1317
824,2537 2265 1603 2696 723 2885 385 233 1575 3221 954 91 2196 2631 3167 1596 1002 2784 2406 1405 3210 244 998 319 676 1432 553 1154 1268 613 1475 1644 838 1755 1474 1383 358 1129 987 119 243 1941 465 1013 427 3022 1386 2022 2108 697 1160 2033 2299 2359 2750 2650 1560 988 34 2578 407 346 924 1634 2236 2258 274 2198 48 232 1695 3233 1213 1402 1371 497 1446 1973 3194 2861 2163 74 532 423 2428 1796 713 1827 3188 1266 489 1557 340 1125 1690 2149 1657 1407 2190 975 2619 1756 579 2527 2845 2425 3229 2398 1715 294 957 847 600 1195 1128 334 935 1605 620 2685 571 2986 1422 1501 2384 1594 2139 1656 13
825,2022 2537 2724 2652 1200 3008 1575 954 1896 2392 1002 2959 1975 1405 676 1861 1154 938 2306 2297 3194 1152 751 1474 3142 31 1088 2841 706 1325 2007 505 2455 1260 485 745 307 173 1558 2039 2514 2940 697 1889 2031 2547 2190 865 3078 2706 496 3032 859 333 1185 1466 1241 1662 663 968 1262 1681 1868 898 465 637 858 1860 1386 770 3086 1352 3109 780 1749 2749 84 1693 167 862 3041 2117 2222 976 1218 2971 517 1455 1761 3031 573 1443 1113 2845 2435
826,2022 1668 2588 1994 865 2380 2940 84 505 2194 2527 2149 3193 2281 1214 167 968 3026 2174 1557 2178 2772 2997 485 471 1657 2031 2855 290 3176 489 2282 1260 2257 1430 1874 1407 2278 639 1755 579 2206 975 2619 2747 1605 2645 294 1756 2426 1614 486 454 1218 2679 735 2596 2659 847 1987 334 1290 2885 905 1656 1346 1765 430 2685 2549 3178 412 1889 1185 2144 702 1053 1336 2190 1662 840 2841 518 1196 329 2385 1575 231 1450 1896 2392 1002 119 2164 2959 1949 2617 2014 2537 2547 3215 1868 1530 697
827,2460 2885 663 1200 422 925 590 2940 2464 2547 1013 1465 1386 697 1693 2549 2857 770 968 3229 457 2574 465 1793 18 2039 494 1857 1755 2470 745 2757 2022 988 486 1749 3037 1135 2971 2319 3148 2706 1194 1218 1351 2976 1348 1812 334 1143 2537 2497 2144 689 1023 553 1800 573 706 1165 331 299 3032 3041 1197 1106 945 176 1881 1593 2953 2645 1056 2222 1134 926 2066 1195 847 46 2473 821 387 2320 3182 2185 2208 2006 2661 3049 3246 1795 1533 3110 1767 1034 2521 2841 277 709 3209 1923 2646 380 1669 217 1241 1505 1498 251 3130 3194 2979 1899 933 3247 934 3215 756 333 1784 1302 2823 1260 3231 1307 2946 2480 2827 471 167 3220 517 2351 2487 443 1369 2508 2747 2226 965 2781 73 2173 426 895 428 2862 2291 2328 585 892 571 2977 161 2727 1004 2012 1715 490 266 1290 190 338 1015 870 2075 1470 2696 1088 2986 1046 2807
828,2454 2546 333 2031 1200 1958 417 1949 2464 1013 2144 2608 412 2537 166 2940 1868 1193 2039 1465 3032 2549 1187 226 3178 2180 3078 828 1198 756 1092 1820 1336 1793 2013 2837 1696
829,2514 1803 2885 1147 2944 1607 706 2455 1365 3087 2173 486 3241 2977 1195 1130 2879 190 443 439 1001 1597 571 1853 842 346 3077 264 3052 1119 1209 1765 1452 593 170 954 96
830,2312 2339 1218 2514 2685 728 764 2022 1575 505 1195 2527 2331 486 1715 489 294 111 1219 415 1321 30 836 2607 571 1521 847 1182 437 2494 905 2596 3105 35 2194 593 1720 1969 228 3162 309 2627 1914 2832 627 2461 914 2645 2149 2206 167 1560 2885 957 2508 2757 1874 1422 924 2959 25 1501 1656 398 2384 1735 1666 1303 2138 699 1401 1877 2979 275 865 719 2306 3030 2837 676 678 1530 2455 3040 1170 3156 188 2949 1196 1223 374 1958 3069 960 2332 866 264 1132 2662 2521 461 1243 2156 2661 792 2669 1414 3019 981 3199 1225 1226 1977 1838
831,490 880 2022 2313 609 712 2380 2648 1339 275 2466 1681 2726 1861 3116 964 2217 1152 2810 2385 292 240 1672 2305 3237 2710 426 505 676 637 3221 1575 1984 2128 3203 2651 1268 1941 1804 1185 719 865 1868 1200 231 1455 1196 2661 2531 1715 157 1617 2537 2588 2463 471 598 1189 384 830 2795 1614 213 960 3079 1119 1730 2115 2977 335 411 1361 1412 996 100 988 2470 3241 1836 2976 115 346 2652 328 1695 2080 2441 1784 783 975 280 2006 2350 2055 2044 1128 2099 1088 1474 2320 2117 489 2785 3170 1939 3220 869 454 1593
832,1095 1153 2743 1194 785 85 1274 794 2652 2299 2350 1575 1941 307 3102 2470 2850 294 1034 2638 3118 1852 1922 958 2724 3236 2361 405 1697 431 2270 2955 2001 2365 1292 814 3031 267 2989 983 547 755 1920 1764 448 1469 269 412 1512
833,115 2351 1125 789 2700 2786 1195 2193 2809 275 1455 2845 1871 588 981 1770 437 1474 505 454 610 231 3083 938 1056 1575 2499 1734 2232 1239 2726
834,1031 1812 2840 454 1200 988 100 2470 868 2428 1446 366 199 423 1868 1770 2455 1132 2107 1113 676 1106 2527 2441 783 490 538 2542 1321 2044 2933 3014 448 2259 1600 642 2214 1956 465 2726 2320 517 3209 380 2616 2750 2398 748 2810 2198 3194
835,1260 1466 878 2031 334 465 1182 1643 1714 1990 470 2964 1818 1879 3059 803 3236 1102 1386 2652 3043 2439 2455
836,490 2631 971 2840 2312 1193 2464 2480 457 1786 3209 1754 3015 18 1241 217 1875 2380 1558 2888 2805 553 1852 1941 2810 719 1681 275 2466 1455 1185 147 2232 280 1520 3035 501 2932 234 588 2862 1259 1685 229 151 2944 439 952 2958 1288 1446 1840 3061 1718 1855 1861 1048 3189 1268 1511 2940 1013 2537 417 3181 1200 1800 2966 609 338 2441 2398 437 2602 1357 770 2946 1505 2633 988 3103 2867 3205 68 3052 1663 706 1871 655 384 2455 471 3079 2902 1750 2921 2879 1781 593 856 170 2173 2521 1349 905 865 698 1474 1784 2726 3049 2117 869 2320 3124 3220 2472 2688 115 1254 2055 48 2551 362 454 1128 2883 3257 358 1129 1226 1239 497 1591 1977 2696 2704 2308 2945 2338 3064 1022 3121 1964 1782 1973 3014 2713 1147 1398 1010 2767 1299 2488 2794 2507 974 2933 423 3008 1975 1195
837,465 2087 3199 679 2885 122 1706 275 2320 1784 865 1185 3049 698 1567 1226 2472 115 1001 3203 2529 2030 496 1615 2066 2602 3231 2464 1445 1407 1168
838,2460 2595 1245 788 1200 2455 1106 2320 241 2726 1239 803 868 288 3241 100 91 3145 2350 3059 1602 921 2937 1991 1990 85 3209 1956 3078 3022 1595 2435 1372 2749 157 2703 1241 2602 1539 1410 2724 3080 1923 2237 2171 938 504 1470 698 865 1185 1681 2523 3118 2117 2466 275 1474 280 454 1784 2232 147 2932 1567
839,2470 1720 865 2460 2312 2320 2350 2638 333 981 719 1681 1239 964 2217 1446 1977 384 1868 1455 1200 1770 275 637 2862 2971 3031 3187 2661 1106 1057 2904 1421 1226 918 898 1193 1352 3015 1812 2359 2125 1023 2940 968 417 1348 1880 515 1949 1341 2823 231 954 2431 1896 1002 2779 3210 2866 319 1154 1336 1895 505 1474
840,360 2267 1156 680 571 1575 294 2111 2743 685 2350 981 545 1567 1200 1770 2470 1964 1973 2933 1238 448 2308 423 2325 454 2696 115 2055 3064
841,1720 2287 2666 2937 2652 590 2182 1268 1941 1137 1213 964 3189 2417 1475 2499 651 1055 1613 697 1260 545 2611 84 1430 307 745 1194 863 485 1020 331 845 128 1281 2702 1656 2173 3158 2979 1529 422 2088 2262 2011 2002
842,1386 1614 2823 2031 1102 2022 465 2464 767 1193 2463 1956 1357 255 1200 18 2650 3209 1800 2012 2726 2855 1770 957 100 770 2320 1060 609 1245 2398 1811 517 3257 1784 2044 1065 31 2885 2750 987 1818 1443 644 2541 1133 280 2359 1239 1088 2932 2888 1121 907 2924 1579 1983 3022 1268 3064 2551 2976 3129
843,3043 2776 2537 3003 2557 1935 1292 865 266 1029 296 2461 2384 226 1048 2380 597 595 1558 590 2547 2108 2464 2940 3229 84 1397 505 2312 1681 697 2031 1185 259 496 1693 2039 1868 1260 1325 2611 1474 851 2527 85 676 637 471 384 1223 2805 719 3181 1216 2855 2908 1194 3209 2022 845 2187 1443 761 2971 2747 2038 2245 1664 2435 1302 706 2474 147 1430 1470 1132 1713 1348 1106 485 483 633 1156 515 1684 1956 1034 1770 1761 294 2750 1923 2878 1195 1812 3246 783 3206 1268 1123 2370 197 2086 2803 2455 1218 3079 2185 2809 490 3041 2900 1513 437 2602 1871 2163 821 517 1083 1241 422 1958 924 609 644 863 2738 2749 1159 486 2466 571 13 128 2966 100 3086 1031 428 2088 2182 987 458 1230 2541 1138
